"","id","id_str","name","screen_name","location","description","url","followers_count","friends_count"
"335",221792092,"221792092","Nita Lowey","NitaLowey","New York and Washington, D.C.","Proudly representing NY's 17th District. RM on House Approps Committee (@AppropsDems). RTs/follows ≠ endorsements. Newsletter sign-up: https://t.co/JSmr63CIAQ","http://t.co/XtYmMrkgPh",18537,883
"336",221162525,"221162525","Senator Pat Toomey","SenToomey","","Official Twitter account for Pat Toomey. Husband. Father. U.S. Senator for Pennsylvania.","http://t.co/7dKjJ0xolY",67325,1043
"337",219429281,"219429281","Adam Kinzinger","RepKinzinger","Channahon, IL","I represent Illinois' 16th District. It's an honor to serve in Congress on Energy & Commerce & Foreign Affairs, and as a pilot in the Air National Guard.","https://t.co/PtfXmjEYoB",26619,993
"338",217543151,"217543151","Tim Scott","SenatorTimScott","South Carolina","Official account of U.S. Senator Tim Scott. Honored to represent the great state of South Carolina. RTs and follows dont equal endorsements. #OpportunityAgenda","https://t.co/EoB6giYuOp",213408,3966
"339",216881337,"216881337","Senator Rand Paul","RandPaul","Bowling Green, KY","U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.","https://t.co/V4RkZkfWyy",1147866,478
"340",216503958,"216503958","Senator Joe Donnelly","SenDonnelly","","U.S. Senator Joe Donnelly's communications staff","http://t.co/fSOunnwiXz",44969,212
"341",211530910,"211530910","Bill Johnson","RepBillJohnson","Eastern/Southeastern Ohio","Proudly representing #Ohio's 6th Congressional District. Energy Enthusiast. Veteran. Husband. Father. Grandfather.","http://t.co/qiTALKWyNZ",22607,835
"342",211420609,"211420609","Steve Stivers","RepSteveStivers","","Proud to represent the citizens of Ohio's 15th Congressional District.","http://t.co/ccc8OvsbWo",20264,946
"343",210926192,"210926192","Rep. Henry Cuellar","RepCuellar","Laredo, Texas / Washington DC","Serving the 28th District of Texas in U.S. House of Representatives","http://t.co/rZ3u1gyJo5",16204,2073
"344",202206694,"202206694","Sen. John Barrasso","SenJohnBarrasso","","U.S. Senator for the great state of Wyoming and @SenateRPC Chairman.","http://t.co/oAKWpUrAWS",48112,501
"345",199325935,"199325935","André Carson","RepAndreCarson","Indianapolis","The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy","http://t.co/SDbjhU0u5K",21357,972
"346",193872188,"193872188","Rep. Pete Visclosky","RepVisclosky","Northwest, IN - Washington, DC","Tweets from the Office of Congressman Pete Visclosky, proudly representing the people of Indiana's First Congressional District. Policy: http://t.co/Wi81U7L5zE","http://t.co/NunATQ3IeS",8720,1077
"347",193794406,"193794406","Shelley Moore Capito","SenCapito","","Proudly serving West Virginia in the United States Senate.","http://t.co/s6UUsbxSHW",25906,972
"348",193732179,"193732179","Judy Chu","RepJudyChu","Pasadena, CA","Proudly representing California's 27th District in the U.S. House of Representatives. Chair of @CAPAC.","http://t.co/ifzdjzHS3k",31900,9790
"349",190328374,"190328374","Tom Graves","RepTomGraves","Washington, DC","Conservative Republican representing Georgia's 14th Congressional District #GA14","https://t.co/cRm0yQ6DOY",14567,2079
"350",188019606,"188019606","James E. Clyburn","Clyburn","Washington, DC","Rep. Clyburn is the Assistant Democratic Leader, the number three Democrat in the House of Representatives. He represents South Carolina's 6th District.","http://t.co/u4XE7mC7pW",48552,1247
"351",172858784,"172858784","Senator Tim Kaine","timkaine","","U.S. Senator from Virginia. Husband and father of 3. Avid reader and outdoorsman. Bluegrass and harmonica enthusiast.",,519093,743
"352",172470598,"172470598","Senate Budget Cmte","SenateBudget","Washington, DC","News & info from Senate Budget Committee Ranking Member @sensanders of Vermont","http://t.co/wG7g1ivyu3",5603,366
"353",171598736,"171598736","Senator Bob Casey","SenBobCasey","Scranton, PA","Official twitter profile for U.S. Senator Bob Casey.","https://t.co/EghtimAhrt",135345,502
"354",168673083,"168673083","David Scott","repdavidscott","Georgia","Representing Georgia's 13th Congressional District including Cobb, Douglas, Fayette, Fulton, Clayton, and Henry Counties.","http://t.co/86ovd85h30",13309,1624
"355",168502762,"168502762","US Rep E.B.Johnson","RepEBJ","Dallas, Texas","Rep. Eddie Bernice Johnson representing TX-30; Ranking Member of the House Committee on Science, Space and Technology; 1st Registered Nurse in Congress","http://t.co/bIJXUYo21y",21707,2014
"356",164369297,"164369297","Rep. Nydia Velazquez","NydiaVelazquez","NYC and DC","Represents New York's 7th Congressional District in the U.S. House of Representatives.  Top Democrat on House Small Business Committee.","https://t.co/Gahd1XU986",29130,3382
"357",164007407,"164007407","Eliot Engel","RepEliotEngel","","Congressman representing parts of the Bronx and Westchester Counties in New York #NY16","http://t.co/BVwX9Ov3sA",16985,744
"358",163570705,"163570705","Rep. Emanuel Cleaver","repcleaver","","This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.","http://t.co/3wEzD4GSmf",22136,838
"359",162069635,"162069635","Steve Cohen","RepCohen","Memphis, TN and Washington, DC","Congress TN9.Memphis.Judiciary&Transportation;civil rights/liberties/cr.jstc reform,women&minority issues/animal welfare/med research;Father,TN Educ Lottery.Dem","https://t.co/8nluo21rdt",19370,508
"360",161791703,"161791703","Rep. Bobby Scott","BobbyScott","Newport News, VA","Proudly representing Virginia's 3rd Congressional District. Ranking Member, Committee on Education and the Workforce @edworkforcedems.","https://t.co/gWMFDglGRu",20260,2701
"361",161743731,"161743731","Rep. Kay Granger","RepKayGranger","Texas ","Congresswoman Kay Granger represents the 12th District of Texas. She is the Chairwoman of the House Appropriations Defense Subcommittee.","http://t.co/oe3M6Ag5hD",12802,1124
"362",161411080,"161411080","Rep.Grace Napolitano","gracenapolitano","El Monte, CA","Congresswoman from California's 32nd Congressional District in the US House of Representatives","http://t.co/JXUiD742xC",19316,485
"363",156333623,"156333623","Congressman Al Green","RepAlGreen","Houston, TX","Proud to represent the Ninth Congressional District of Texas in the United States House of Representatives.","http://t.co/oPgLvA0EBr",17870,408
"364",155669457,"155669457","David E. Price","RepDavidEPrice","","I represent NC's 4th Congressional District, including parts of Orange, Wake, and Durham Counties.","https://t.co/Ie8fVlfmac",12560,2347
"365",153944899,"153944899","Lloyd Doggett","RepLloydDoggett","Texas","Representing communities from San Antonio to Austin.","http://t.co/ukPGmJS3hB",20626,352
"366",153486399,"153486399","Rep. Marcia L. Fudge","RepMarciaFudge","Cleveland / Akron, OH","I work on behalf of the people of the 11th District to create jobs, promote quality education, improve access to health care and protect civil rights for all.","http://t.co/JrkK1xS2vV",25847,5328
"367",151963505,"151963505","House Budget Dems","HouseBudgetDems","","Ranking Member: @RepJohnYarmuth","http://t.co/eruA9zlxYv",8178,232
"368",150078976,"150078976","Chris Murphy","ChrisMurphyCT","","U.S. Senator, Connecticut","https://t.co/aLch410yzb",214386,165
"369",148453195,"148453195","Bob Brady","RepBrady","Philly - Delco - DC","Proudly representing Pennsylvania's 1st District in House of Representatives.  Born & Raised in Philadelphia.  Fighting for Equality and Democracy.","http://t.co/UXBZB1hRh5",10590,714
"370",148006729,"148006729","Rob Bishop","RepRobBishop","Brigham City or D.C.","","http://t.co/I1sp1BC4hV",2333,95
"371",140519774,"140519774","Rosa DeLauro","rosadelauro","New Haven, CT","Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class & those in need. Tweets from Rosa are signed -Rosa","http://t.co/IEn4FrZ95W",25834,2594
"372",138770045,"138770045","John Conyers, Jr.","RepJohnConyers","Detroit/Washington D.C. ","Official Twitter account for Congressman John Conyers, Jr., Rep. of Michigan's 13th Congressional District. For Jobs, Justice & Peace. | RTs ≠ Endorsements","http://t.co/oluJP0z1OD",31837,832
"373",137794015,"137794015","Rep. Ted Deutch","RepTedDeutch","Florida, USA","Ranking Member Ethics Committee. Foreign Affairs & Judiciary. Broward & Palm Beach Counties. Vegan. https://t.co/7SnRwuX7mG https://t.co/AXhWknjwMx","https://t.co/NIdK8oF0WI",19620,1714
"374",132201224,"132201224","Jim McDermott","RepJimMcDermott","","Proudly serving Washington State's 7th Congressional District","http://t.co/koCY9ld8kF",16134,1294
"375",124224165,"124224165","Fred Upton","RepFredUpton","St. Joseph, Michigan","Husband, Dad, and proud to represent Michigan's 6th District. Chairman of the Subcommittee on Energy.","http://t.co/l6HwKLO9Gs",19050,2342
"376",122174004,"122174004","Dina Titus","repdinatitus","Las Vegas, NV","Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. https://t.co/g6tZzJD45q","https://t.co/2roqLuazqO",10826,1789
"377",117777832,"117777832","Rep. Tim Murphy","RepTimMurphy","Southwestern Pennsylvania","U.S. Congressman representing Pennsylvania's 18th District covering Pittsburgh's South Hills and communities in Greene, Washington & Westmoreland Counties.","https://t.co/bQiFEV3CYC",18748,669
"378",117501995,"117501995","Sen. Maria Cantwell","SenatorCantwell","Washington, D.C.","U.S. Senator from Washington State | Tweets from Maria are signed –MC | Facebook:https://t.co/qLmMk10nJI RT≠endorsement","https://t.co/5P50HzPLoB",50856,1481
"379",116505994,"116505994","JEC Democrats","JECDems","Washington, D.C.","Joint Economic Committee Democrats Working to build an economy that works for everyone. Ranking Democrat: Senator @MartinHeinrich","https://t.co/6KGMIAlGfo",4034,1492
"380",115979444,"115979444","D Wasserman Schultz","DWStweets","Florida and Washington","Congresswoman Debbie Wasserman Schultz of Florida's 23rd District. Chair of The Democratic National Committee (2011-2016). Mom, wife, FL Gator.","https://t.co/R5UpTCM84p",368168,843
"381",114756202,"114756202","Energy and Commerce","HouseCommerce","Washington, D.C.","House Energy & Commerce: #SubHealth #SubOversight #SubEnergy #SubCommTech #SubEnvironment #SubDCCP","https://t.co/h8ZNSwQjwa",26359,1031
"382",112740986,"112740986","Rep. Ron Kind","RepRonKind","Washington, DC","Member of the U.S. House of Representatives from Wisconsin's Third Congressional District.","http://t.co/SLDLcEvDEk",10209,560
"383",111635980,"111635980","Rep. Joe Crowley","repjoecrowley","","Proudly representing New York’s 14th Congressional District. Chairman of @HouseDemocrats. https://t.co/y9inUilpX3","https://t.co/rpWa8vR81z",21247,810
"384",111635527,"111635527","Rep. Gene Green","RepGeneGreen","Houston, TX","Proudly serving the 29th Congressional District of Texas in Houston & East Harris County since 1993; Proud father of 2 & grandfather of 4; Texans & Astros fan","http://t.co/qUhjRXrVF9",13198,457
"385",110545675,"110545675","Diane Black","RepDianeBlack","Gallatin, TN","Chairman of @HouseBudgetGOP & Congressman for #TN06. Wife to Dave, mom of three, and proud Mimi to six grandchildren. Registered nurse.","http://t.co/gZ7oGBeE9o",18380,1937
"386",109287731,"109287731","Sen. Jeanne Shaheen","SenatorShaheen","Washington, DC","Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.","https://t.co/6hHVU7yiOK",47653,5543
"387",109280446,"109280446","JEC Republicans","JECRepublicans","","Official profile of the U.S. Congressional Joint Economic Committee, Republicans.  Chairman -- @PatTiberi.","http://t.co/ORsh8rJoQz",3930,726
"388",109071031,"109071031","Senator Ben Cardin","SenatorCardin","MD/DC","U.S. Senator Ben Cardin of MD. Ranking Member, Foreign Relations Committee. https://t.co/H6tSwFVj7t https://t.co/Qon77TTwV7…","https://t.co/z9qFNLiW0I",114361,466
"389",104324860,"104324860","Senate Banking Dems","SenateBanking","Washington, DC","Senate Banking, Housing, & Urban Affairs Democrats http://t.co/3NW3Qb3mvj","http://t.co/VpELgR0Hna",15701,159
"390",92186819,"92186819","Senator Mazie Hirono","maziehirono","Hawaii","U.S. Senator Mazie K. Hirono - Proudly Serving the People of Hawaii","http://t.co/m4u3CFOBHg",29208,1219
"391",90639372,"90639372","Dwight Evans","RepDwightEvans","Phila and Montgomery County","Representing the 2nd Congressional District in PA. Making Ideas Matter since 1980.","https://t.co/JF4XLr08tQ",7732,1124
"392",88806753,"88806753","John Garamendi","RepGaramendi","Walnut Grove, CA","Congressman for California's 3rd Congressional District, former Lieutenant Governor, Insurance Commissioner, Deputy Interior Secretary, state legislator","http://t.co/6IrGz7nriD",18489,9061
"393",88784440,"88784440","Mike Lee","SenMikeLee","Utah","I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!","http://t.co/WnT9wNOtNT",300224,2423
"394",85396297,"85396297","Rep. Joe Courtney","RepJoeCourtney","Vernon, CT","U.S. Congressman proudly fighting for the residents of Connecticut’s 2nd Congressional District. https://t.co/qNiLbsYBdJ, Instagram: repjoecourtney","http://t.co/AUFMDc1ZOx",17436,1924
"395",84119348,"84119348","Paul Tonko","RepPaulTonko","","U.S. Representative for New York’s 20th Congressional District including Albany, Schenectady, Troy, Saratoga Springs, Amsterdam and surrounding areas.","http://t.co/63lCEfymAj",17319,1820
"396",82657929,"82657929","Senate Energy GOP","EnergyGOP","Washington, DC","Official Twitter account for the Senate Energy Committee Majority. Chaired by @LisaMurkowski of #Alaska.","http://t.co/j28reJSLPk",9308,595
"397",82453460,"82453460","RepBThompson","BennieGThompson","Bolton, Mississippi","","http://t.co/POCpyzRcHb",6398,428
"398",80612021,"80612021","Sheila Jackson Lee","JacksonLeeTX18","Houston, TX","Official Twitter account for Congresswoman Sheila Jackson Lee, Representing Texas' 18th Congressional District in the U.S. House of Representatives.","https://t.co/5K4lQ3yBcP",33983,2023
"399",78445977,"78445977","Gerry Connolly","GerryConnolly","Virginia's 11th District","Proudly representing Virginia's 11th District",,20549,236
"400",78403308,"78403308","Johnny Isakson","SenatorIsakson","GA & DC","Official Page of U.S. Senator Johnny Isakson (R-Ga.)          (Committees: Veterans' Affairs, Chairman; Ethics, Chairman; Foreign Relations; HELP; Finance)","http://t.co/n3mMYfmg5C",34488,473
"401",78369108,"78369108","HouseRulesCommittee","RulesReps","Washington, DC","The official Twitter page for the U.S. House Rules Committee, GOP Majority. Congressman Pete Sessions (R-TX), Chairman.","http://t.co/NcFPpsBO24",12750,1404
"402",76649729,"76649729","Sen. Lamar Alexander","SenAlexander","","Follow Sen. Alexander in TN, in DC, and in the news.","http://t.co/YlhSoXnhmc",51687,426
"403",76456274,"76456274","Sen. Debbie Stabenow","SenStabenow","Washington, DC","Representing the people from the Great State of Michigan in the United States Senate","http://t.co/JK7PEnhz5B",40712,2163
"404",76452765,"76452765","Rep. Robert Aderholt","Robert_Aderholt","Haleyville, AL","Proudly serving the 4th Congressional District of Alabama in Congress",,13580,114
"405",76132891,"76132891","Cong. Mike Simpson","CongMikeSimpson","Washington, D.C. ","U.S. Congressman from Idaho's 2nd Congressional District","http://t.co/lRNTKPfcmE",7713,79
"406",75367781,"75367781","Foreign Affairs Cmte","HouseForeign","Washington, DC","House Foreign Affairs Committee, U.S. House of Representatives. Tweets from Chairman @RepEdRoyce are signed with –ER.","http://t.co/49vmWETCUt",29861,4095
"407",75364211,"75364211","Pat Roberts","SenPatRoberts","Kansas and Washington, DC","United States Senator from Kansas","http://t.co/hroyLNRzED",35451,803
"408",74508260,"74508260","Bill Pascrell, Jr.","BillPascrell","Paterson, NJ","Representing the 9th District of New Jersey in the House of Representatives. Member, Ways & Means Committee; Ranking Democrat, Ways & Means Trade Subcommittee.","https://t.co/q9EtRgyxbk",17871,6162
"409",74294786,"74294786","House Armed Services","HASCDemocrats","Washington, DC","Oversight and funding of the Department of Defense, the United States Armed Forces, and portions of the Department of Energy. Ranking member: @RepAdamSmith","http://t.co/1m1KL5XuRd",12212,703
"410",74198348,"74198348","Ted Poe","JudgeTedPoe","Humble, Texas","Member of Congress, representing the second district of the great state of Texas","http://t.co/oI5YymTdZ7",23383,662
"411",73303753,"73303753","Senator Bob Corker","SenBobCorker","Tennessee","Official news and updates from United States Senator Bob Corker (R-Tennessee) and his staff.","http://t.co/ZyiE2l8INn",85665,533
"412",72198806,"72198806","Kirsten Gillibrand","SenGillibrand","New York","Theo and Henry's mom; U.S. Senator from New York; Author of NYT bestseller Off the Sidelines. Pitcher, but sometimes left fielder. Democrat.",,353728,481
"413",63169388,"63169388","Louise Slaughter","louiseslaughter","NY-25","Honored to serve the people of Rochester and Monroe County, NY. Only microbiologist in Congress and Ranking Member of the House Committee on Rules.","http://t.co/6JvrOBwYzn",19047,1443
"414",61206798,"61206798","Foreign Affairs Cmte","HFACDemocrats","Washington, DC","Eliot L. Engel, Ranking Member          House Committee on Foreign Affairs, U.S. House of Representatives,","http://t.co/ovDZFteTEv",25152,113
"415",60828944,"60828944","Tom Udall","SenatorTomUdall","Santa Fe and Washington","United States Senator from New Mexico.","http://t.co/ETWpVFzOcZ",46029,336
"416",58928690,"58928690","Rep. Adam Smith","RepAdamSmith","Washington's 9th District","Proudly serving Washington State's 9th District. Ranking Member of the House Armed Services Committee @HASCDemocrats","http://t.co/bEAIcyoDki",20759,1432
"417",56864092,"56864092","Mike Quigley","RepMikeQuigley","Chicago, IL; Washington, DC","#IL05 Congressman, House Appropriator, member of Intel Committee, amateur hockey player & hopeful Cubs fan http://t.co/zL9fkzy188  http://t.co/FMe57EKfsC","http://t.co/wINsdAOzI8",18596,2177
"418",55677432,"55677432","Bill Cassidy","BillCassidy","Baton Rouge, LA","U.S. Senator for Louisiana","http://t.co/jJ1FDxCJeE",19190,1187
"419",52503751,"52503751","Dr. Phil Roe","DrPhilRoe","East Tennessee","Official Account of Rep. Phil Roe, MD, serving Tennessee's First Congressional District. @HouseVetAffairs Chair. Member @EdWorkforce & co-chair of @gopdoccaucus","http://t.co/eWYX8wFvy7",13010,274
"420",51228911,"51228911","US Rep. Mike Turner","RepMikeTurner","Washington, DC and Dayton, OH","I proudly represent the Tenth District of Ohio. Montgomery County, Greene County and Fayette County. #OH10","http://t.co/hhH39SKxLO",12645,811
"421",50452197,"50452197","Rep. John Larson","RepJohnLarson","Hartford, CT","Member of Congress representing the First Congressional District of Connecticut.","https://t.co/2WXsNSQ5rW",17780,438
"422",50152441,"50152441","Tom McClintock","RepMcClintock","Washington, DC","United States Representative, 4th District of California","http://t.co/M52pLVZcTJ",11422,0
"423",48117116,"48117116","Steve King","SteveKingIA","Washington, DC","Representing the 4th District of Iowa #IA04",,50570,122
"424",47798449,"47798449","Mimi Walters","RepMimiWalters","Irvine, CA","Wife, mother of 4 awesome children, and U.S. Congresswoman proudly serving #CA45.","http://t.co/WOZuxf3k21",8163,1004
"425",47747074,"47747074","Brian Schatz","brianschatz","ÜT: 19.72105,-155.087417","United States Senator from Hawaii. Dad. Chief Deputy Whip.","https://t.co/TFoJ19ZTFY",19165,2106
"426",43910797,"43910797","Sherrod Brown","SenSherrodBrown","Cleveland, OH","Office of United States Senator Sherrod Brown. Proud to serve Ohio. Tweets from Sherrod signed -SB.","http://t.co/YX0sj7bkFG",106539,164
"427",42924141,"42924141","Financial Services","FinancialCmte","Washington, D.C.","U.S. House Committee on Financial Services – @RepHensarling, Chairman. We're fighting for economic opportunity so taxpayers can achieve financial independence.","http://t.co/HAoSusFOff",19962,3246
"428",41533245,"41533245","Pete Aguilar","aguilarpete","Redlands, CA","Dad. Husband. Former pothole filling Mayor and newly elected Representative of California's 31st district. Living the dream. Personal account","http://t.co/tTc0XSyehH",2206,566
"429",41417564,"41417564","Rep. Lloyd Smucker","RepSmucker","Lancaster, PA","Representing the people of PA-16 in the U.S. House of Representatives. Husband & father.","https://t.co/aSZkGrPcSM",4300,544
"430",40302336,"40302336","(((Rep. Nadler)))","RepJerryNadler","New York, NY","Representing parts of Manhattan and Brooklyn. I serve on the House Judiciary + Transportation & Infrastructure committees. Follow me at http://t.co/eAS0pRYbYu","http://t.co/bZgLYCXMkK",41402,1579
"431",39249305,"39249305","Mike Doyle","USRepMikeDoyle","Pittsburgh, PA","U.S. Member of Congress representing PA's 14th District","http://t.co/25kSrTWizi",11539,56
"432",38285038,"38285038","Robin Kelly","Robin42CD","Matteson, Illinois","Congresswoman, 2nd Illinois' Congressional district","https://t.co/TmzcLZTqtB",3264,2351
"433",38254095,"38254095","Rep. Doris Matsui","DorisMatsui","Sacramento, CA","Representing California's 6th Congressional District - including the capital city of Sacramento. Member of the Energy and Commerce Committee.","http://t.co/dt820eUUHc",20748,8326
"434",37920978,"37920978","Bob Goodlatte","RepGoodlatte","Roanoke, VA","Proudly representing the Sixth Congressional District of Virginia in the U.S. House of Representatives. Chair of @HouseJudiciary. #VA06","https://t.co/tkJraCTQUg",27381,530
"435",37094727,"37094727","Mario Diaz-Balart","MarioDB","Florida & Washington, DC","I am proud to represent Florida's 25th Congressional District and serve on @HouseAppropsGOP as Transportation, Housing + Urban Development Subcommittee Chair","http://t.co/0otyBlVugZ",26902,173
"436",37007274,"37007274","Rep. Don Young","repdonyoung","Ft. Yukon, AK","Merchant Marine, Teacher, State Rep, State Senator and finally Congressman for all Alaska for the last 42 years.","http://t.co/6pJmtT9wTN",12371,627
"437",36948268,"36948268","Luis V. Gutierrez","RepGutierrez","Chicago and DC","I fight for the American dream as a Member of Congress representing the 4th District of IL. More at: https://t.co/6Cv6glBAXt","https://t.co/zojHjlIpuZ",64777,1391
"438",36686040,"36686040","Maxine Waters","MaxineWaters","Los Angeles/Washington, D.C.","Proudly serving the people of California's 43rd District in Congress. Ranking Member of the House Financial Services Committee (@FSCDems).","http://t.co/ODIbQQR7g9",186092,611
"439",35829796,"35829796","T&I Committee","Transport","Washington, D.C.","Transportation & Infrastructure Committee:  Aviation, Maritime, Highway, Transit, Railroad, Pipeline, Hazmat, Water Resource http://t.co/s7qLu5eKlw","http://t.co/v3GstJ3N2w",16314,602
"440",33977070,"33977070","Mike Rogers","RepMikeRogersAL","Washington, D.C./Anniston, AL","I am proud to represent Alabama's Third Congressional District.","http://t.co/xtRIwQK2MV",16440,2862
"441",33655490,"33655490","Dennis Ross","RepDennisRoss","Central Florida and Tampa Bay","Husband, Father, and Conservative Republican Congressman serving Florida's 15th Congressional District. https://t.co/IXwSnVOJw5","https://t.co/1myTWbCAnr",13237,1481
"442",33576489,"33576489","Brian Higgins","RepBrianHiggins","WNY and Washington, DC","Official account for the Office of Congressman Brian Higgins (NY-26) representing portions of Erie and Niagara counties. http://t.co/Cpl0TlH2JW","http://t.co/O0L2n6ZElF",19272,3145
"443",33563161,"33563161","Jose E. Serrano","RepJoseSerrano","Bronx NY-Wash.DC","Congressman representing the South Bronx, New York.","http://t.co/jXKviVB0sc",19716,953
"444",33537967,"33537967","Amy Klobuchar","amyklobuchar","","U.S. Senator from Minnesota. Follows, Retweets, Replies ≠ endorsement","http://t.co/mGGFBfggto",147052,84562
"445",32010840,"32010840","Rep. Greg Walden","repgregwalden","Oregon","Proudly serving the people of Oregon's Second Congressional District.","http://t.co/OaQpygP0kf",19865,176
"446",31801993,"31801993","Rep. Frank Pallone","FrankPallone","#NJ","The official Twitter account of Congressman Frank Pallone, Jr. (D), of New Jersey's 6th district, Ranking Member of @EnergyCommerce Committee.","http://t.co/YkjqVYrbQ7",21261,1242
"447",31611298,"31611298","Jim Himes","jahimes","CT and DC","Connecticut Congressman. Reader. Runner. Swimmer. And I make maple syrup.","https://t.co/h4oVUb7qfZ",44946,420
"448",31128529,"31128529","Ways and Means Dems","WaysMeansCmte","Washington, DC","Official Twitter Feed of the House Ways and Means Committee Democrats. Updates from Democratic staff.","https://t.co/trkhVoaKQv",24358,2077
"449",31122582,"31122582","House OversightDems","OversightDems","Washington, DC","Ranking Member Elijah E. Cummings - Oversight and Government Reform Democrats --    RT and follows do not equal endorsements  Tweets from Cummings signed EEC","http://t.co/rTazHp5ce5",35238,5558
"450",30929600,"30929600","Energy Commerce Dems","EnergyCommerce","Washington, DC","@FrankPallone, Jr. serves as the Ranking Member on the House Committee on Energy and Commerce. Updates from Democratic staff.","http://t.co/FgAj9PXwPS",10693,459
"451",30912937,"30912937","Appropriations-Dems","AppropsDems","Washington, DC ","Official Twitter Feed of the House Appropriations Committee, Democrats.   Press inquiries: Matt Dennis 202-225-3481","http://t.co/GxDkjw8lX7",8254,731
"452",30354991,"30354991","Kamala Harris","KamalaHarris","California","Senator for California. Former CA Attorney General. Dedicated to fighting for justice & giving voice to the voiceless. Wife, s-mom, sister, aunt. Aspiring chef.","http://t.co/IbL01p7pYJ",349059,714
"453",30216513,"30216513","Rep. Brad Sherman","BradSherman","Sherman Oaks, CA","Proudly serving California's San Fernando Valley in the U.S. Congress. Admission: Some tweets are prepared by my staff on my behalf. RTs are not an endorsement.","https://t.co/SyFUwfPtR8",19946,261
"454",29501253,"29501253","Adam Schiff","RepAdamSchiff","Burbank, CA","Representing California's 28th Congressional District and Ranking Member of the House Intelligence Committee.","http://t.co/Ctv7QpWmtF",121809,1145
"455",29450962,"29450962","John Lewis","repjohnlewis","Atlanta, GA","Congressman, Georgia's Fifth Congressional District","http://t.co/jkhd3kZYNd",458683,165
"456",29442313,"29442313","Bernie Sanders","SenSanders","Vermont/DC","Sen. Bernie Sanders is the longest serving independent in congressional history. Tweets ending in -B are from Bernie, and all others are from a staffer.","http://t.co/8AS4FI1oge",4660615,1999
"457",29201047,"29201047","Senator Jeff Merkley","SenJeffMerkley","Oregon","U.S. Senator from the State of Oregon. Instagram: https://t.co/pECsFBm1G1","https://t.co/uoOTYAkx5J",90935,527
"458",28602948,"28602948","Raul M. Grijalva","RepRaulGrijalva","Washington, D.C.","","http://t.co/IcLwlG7hqR",25637,274
"459",28599820,"28599820","Rep. Diana DeGette","RepDianaDeGette","Denver, CO","Member of Congress, Colorado's 1st Congressional District. Chief Deputy Whip & member of Energy and Commerce Committee.","http://t.co/ADHTXH6MGD",23284,11453
"460",27676828,"27676828","Patrick McHenry","PatrickMcHenry","Denver, NC","I represent the citizens of North Carolina’s 10th District in the United States Congress.","http://t.co/fKHDu4b6V5",19849,3848
"461",26778110,"26778110","Rep. Walter Jones","RepWalterJones","Eastern North Carolina","Congressman Walter B. Jones represents the Third Congressional District of North Carolina #NC03","http://t.co/G0tNMT3Ges",19156,310
"462",26424123,"26424123","Michael McCaul","RepMcCaul","Texas' 10th District","News from Congressman Michael McCaul (R-TX 10) and his Press Office","http://t.co/bxJlTsjdZJ",18060,336
"463",26051676,"26051676","Gus Bilirakis","RepGusBilirakis","Palm Harbor, Fla.","Congressman for Florida’s 12th Congressional District, Committees: @HouseCommerce @HouseVetAffairs","http://t.co/4oHwHdDPuy",19550,1202
"464",25781141,"25781141","Sandy Levin","repsandylevin","","I represent Michigan’s 9th Congressional District and am the Ranking Member of the House Ways and Means Health Subcommittee.","http://t.co/37D2qhVvNn",23107,14143
"465",25086658,"25086658","Bill Posey","congbillposey","Rockledge, FL","Congressman from Florida's 8th district, representing the Space and Treasure Coasts","http://t.co/tUCU5eCWsh",14837,932
"466",24913074,"24913074","Jackie Speier","RepSpeier","","Represents California's 14th Congressional District. House Armed Services Committee, House Permanent Select Committee on Intelligence. https://t.co/gGH33BRdP5","https://t.co/kqVDVfA2eI",41624,22171
"467",24773493,"24773493","Rep. Trent Franks","RepTrentFranks","Peoria, AZ","Representing Arizona's Eighth Congressional District.","https://t.co/ABCpafKq3T",27278,2007
"468",24745957,"24745957","Rep. Hank Johnson","RepHankJohnson","Lithonia, GA; Washington","I fight for justice, civil rights and working people the world over.","https://t.co/9yX6VnQSmY",23717,730
"469",24735461,"24735461","Pete Sessions","PeteSessions","","I proudly represent the people of Texas' 32nd Congressional District and serve as the Chairman of the House Committee on Rules.","http://t.co/ZbESaBtE5q",24519,811
"470",24195214,"24195214","Jan Schakowsky","janschakowsky","Chicago, IL","Official Twitter account for Rep. Jan Schakowsky, Illinois 9th Congressional District","http://t.co/qdNbWpz49j",27689,1212
"471",24183358,"24183358","John Culberson","CongCulberson","Houston, TX","Proud father, happy husband, Jeffersonian Republican. TX Congressman.","https://t.co/wymw0f4Inl",11965,868
"472",23976316,"23976316","Kenny Marchant","RepKenMarchant","Irving and Washington, D.C.","Serving the 24th Congressional District of Texas | Member of @WaysandMeansGOP and House Ethics Committee","http://t.co/oo2nzXGA8N",19003,2169
